model,src,tgt,pair,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,degenerate
UNI,4,2,h4->h2,0.05,42,700,3000,150,0.9963213333333334,0.9518922171852582,0.0720511118104253,0.2070499902415571,0.2007299304599092,0.7610269613196602,0.0796295336214739,0.0821483281179339,0.7979267252198631,0.0813939303733065,0.5473333333333333,False
UNI,4,2,h4->h2,0.05,123,700,3000,150,0.9967871111111112,0.9518922171852582,0.0685495700080585,0.1983501826577506,0.19388235262347,0.7866315625107464,0.0805419377877568,0.0838007891762406,0.1000063687564957,0.0487694747629315,0.5473333333333333,False
UNI,4,2,h4->h2,0.05,456,700,3000,150,0.9958488888888888,0.942145363619734,0.079310757709931,0.2157988348053929,0.2100990693904094,0.7656243345196658,0.0963581604266458,0.0984656638789898,0.579934199183578,0.0866711790993013,0.557,False
UNI,4,2,h4->h2,0.1,42,1400,3000,300,0.9970755555555556,0.957928122534677,0.0568062694859124,0.1696557395974176,0.1659517363640333,0.9101054924114784,0.0725455535422054,0.0771905798396187,1.0256468745361371,0.0821066630440735,0.5413333333333333,False
UNI,4,2,h4->h2,0.1,123,1400,3000,300,0.997025777777778,0.9505495460136476,0.0591749353473715,0.1645368570000379,0.1643315312485529,0.9422250239999004,0.0840900547459992,0.0862309170245286,0.7426570210376359,0.076218545437874,0.5486666666666666,False
UNI,4,2,h4->h2,0.1,456,1400,3000,300,0.9967204444444444,0.948198597886436,0.0623383756375057,0.172714864525371,0.1718654142417123,0.9323360083829748,0.0863233516748602,0.0888112215804717,1.1626466935615043,0.1044578785290606,0.551,False
UNI,4,2,h4->h2,0.25,42,3500,3000,750,0.9975222222222222,0.9673025832293838,0.0394569208601947,0.1195728988979998,0.1178579611280641,1.1318336446890855,0.0584445580647966,0.0605602836932476,1.320690453816063,0.0703442067524207,0.5306666666666666,False
UNI,4,2,h4->h2,0.25,123,3500,3000,750,0.9973688888888887,0.9619469625219862,0.0443011950243024,0.1241132371679589,0.1227557517740057,1.165626002811759,0.0701360683152579,0.0737220228696793,0.836400229089158,0.0597078701943759,0.5373333333333333,False
UNI,4,2,h4->h2,0.25,456,3500,3000,750,0.9970008888888888,0.9609445890508436,0.0463328404173941,0.1280201846528105,0.1281090930956119,1.173278225783578,0.0710795141497092,0.0743600690227699,1.2923266022791826,0.0783823985285204,0.5376666666666666,False
UNI,4,2,h4->h2,0.5,42,7000,3000,1500,0.9975568888888888,0.967303906849498,0.0352841015069167,0.1004534035837154,0.0988616993552368,1.2832195980912748,0.0565675240801851,0.0603891218616336,1.3525198891926342,0.0612269906213927,0.53,False
UNI,4,2,h4->h2,0.5,123,7000,3000,1500,0.9976142222222224,0.9649618434475143,0.0360932318398586,0.1007943463830511,0.0993618596936585,1.3009437595851576,0.0590050694659731,0.0628218396845506,1.2506323063063316,0.0578663889152763,0.533,False
UNI,4,2,h4->h2,0.5,456,7000,3000,1500,0.9974982222222224,0.9696445375345292,0.0327269950321629,0.0951949114325462,0.0933148645041896,1.2968259171745016,0.0509907694398864,0.0550884190933202,1.3795097919530623,0.0578466351289765,0.527,False
UNI,4,2,h4->h2,1.0,42,14000,3000,3000,0.9976204444444444,0.9726509135928962,0.028407191845171,0.0764915778138207,0.0770394707135843,1.3995019162145288,0.0459996352098742,0.0494343108296711,1.3995019162145288,0.0459996352098742,0.524,False
UNI,4,2,h4->h2,1.0,123,14000,3000,3000,0.9976204444444444,0.9726509135928962,0.028407191845171,0.0764915778138207,0.0770394707135843,1.3995019162145288,0.0459996352098742,0.0494343108296711,1.3995019162145288,0.0459996352098742,0.524,False
UNI,4,2,h4->h2,1.0,456,14000,3000,3000,0.9976204444444444,0.9726509135928962,0.028407191845171,0.0764915778138207,0.0770394707135843,1.3995019162145288,0.0459996352098742,0.0494343108296711,1.3995019162145288,0.0459996352098742,0.524,False
UNI,4,3,h4->h3,0.01,42,140,3000,30,0.9900866666666666,0.6011396011396011,0.1734389387681339,0.3451255913781573,0.3391819786095747,0.4362080244599856,0.2974541417378922,0.2977776517367981,0.1000041635488597,0.3426201130298037,0.85,False
UNI,4,3,h4->h3,0.01,123,140,3000,30,0.9890755555555556,0.6021107367329748,0.1736656547437974,0.3417969439543159,0.3359376481270006,0.4504769187282568,0.3087826744873199,0.3087826744873199,0.1000056842173232,0.346143083204288,0.8493333333333334,False
UNI,4,3,h4->h3,0.01,456,140,3000,30,0.9892053333333332,0.5308937613349227,0.1814981204085954,0.3324526313289703,0.3369118102633238,0.4628640691301601,0.3350765377792424,0.3350765377792423,0.1000052749944835,0.3879641312857365,0.8956666666666667,False
UNI,4,3,h4->h3,0.05,42,700,3000,150,0.9912577777777778,0.8347520065542668,0.1223163504054878,0.2513975589371292,0.2474659798517927,0.7610269613196602,0.1998783368230105,0.1999501449938665,0.7979267252198631,0.2007436639120083,0.6603333333333333,False
UNI,4,3,h4->h3,0.05,123,700,3000,150,0.9923742222222224,0.8293348491384037,0.1201474622262876,0.2498786461854081,0.2471317444720668,0.7866315625107464,0.1964280206152226,0.1968373062118526,0.1000063687564957,0.1632566579587423,0.6653333333333333,False
UNI,4,3,h4->h3,0.05,456,700,3000,150,0.992808,0.802192481931044,0.1292103455911042,0.2577156023579555,0.2573617217870068,0.7656243345196658,0.218678725386623,0.2189657678735934,0.579934199183578,0.2144459543128939,0.69,False
UNI,4,3,h4->h3,0.1,42,1400,3000,300,0.9913871111111112,0.8621670508184878,0.1086947408018065,0.2202259566896931,0.2192175223890463,0.9101054924114784,0.1801866119166355,0.1801866119166355,1.0256468745361371,0.1834253082215718,0.6346666666666667,False
UNI,4,3,h4->h3,0.1,123,1400,3000,300,0.9923942222222222,0.8497833439817224,0.1103434461849977,0.2204220400760561,0.2198230169251016,0.9422250239999004,0.18485237432279,0.1851288828387197,0.7426570210376359,0.1774941470023865,0.6463333333333333,False
UNI,4,3,h4->h3,0.1,456,1400,3000,300,0.9917395555555556,0.8238904555149464,0.1195807054726996,0.2307924316650607,0.230326084475471,0.9323360083829748,0.2033726602614936,0.2033726602614936,1.1626466935615043,0.2057913850894141,0.6703333333333333,False
UNI,4,3,h4->h3,0.25,42,3500,3000,750,0.9913884444444444,0.9031195070218174,0.0857319116439784,0.1756835198172275,0.1758318662864579,1.1318336446890855,0.1448796113319138,0.1448796113319138,1.320690453816063,0.1507415377160147,0.5953333333333334,False
UNI,4,3,h4->h3,0.25,123,3500,3000,750,0.9925097777777778,0.8737356498422146,0.0987572927018603,0.1926918456783495,0.1941092623531578,1.165626002811759,0.1711233473297152,0.1713467648214482,0.836400229089158,0.158055319668517,0.6236666666666667,False
UNI,4,3,h4->h3,0.25,456,3500,3000,750,0.9915137777777778,0.8568747543044946,0.1066493609263444,0.2016120930198769,0.2031002071428529,1.173278225783578,0.1849806633365772,0.18530568279389,1.2923266022791826,0.1872992746458749,0.6396666666666667,False
UNI,4,3,h4->h3,0.5,42,7000,3000,1500,0.9922964444444444,0.8969417521069687,0.0854123897217528,0.168150300076046,0.1700229352206535,1.2832195980912748,0.1510459906450856,0.1510459906450856,1.3525198891926342,0.1532716099997805,0.6013333333333334,False
UNI,4,3,h4->h3,0.5,123,7000,3000,1500,0.992263111111111,0.9000333783052236,0.0840096556574327,0.1655990411828155,0.1684036587455914,1.3009437595851576,0.1487794269927949,0.1487794269927949,1.2506323063063316,0.1470565098282806,0.5983333333333334,False
UNI,4,3,h4->h3,0.5,456,7000,3000,1500,0.9922573333333332,0.907237450616266,0.0799253790628248,0.1617831901433969,0.1626478657773516,1.2968259171745016,0.1412088048616639,0.1413649036064901,1.3795097919530623,0.1438864212247735,0.5906666666666667,False
UNI,4,3,h4->h3,1.0,42,14000,3000,3000,0.9917808888888888,0.9086148838580288,0.0766856355407153,0.1505015199586089,0.1523784368385531,1.3995019162145288,0.1370187046832229,0.137018704683223,1.3995019162145288,0.1370187046832229,0.5886666666666667,False
UNI,4,3,h4->h3,1.0,123,14000,3000,3000,0.9917808888888888,0.9086148838580288,0.0766856355407153,0.1505015199586089,0.1523784368385531,1.3995019162145288,0.1370187046832229,0.137018704683223,1.3995019162145288,0.1370187046832229,0.5886666666666667,False
UNI,4,3,h4->h3,1.0,456,14000,3000,3000,0.9917808888888888,0.9086148838580288,0.0766856355407153,0.1505015199586089,0.1523784368385531,1.3995019162145288,0.1370187046832229,0.137018704683223,1.3995019162145288,0.1370187046832229,0.5886666666666667,False
VIRCHOW2,0,1,h0->h1,0.01,42,140,3000,30,0.991652,0.912687570605532,0.097002444061334,0.2491597006185379,0.241622880425093,0.5276615184162803,0.10086959440264,0.1010776447358201,0.1348647355256538,0.0882492420297097,0.586,False
VIRCHOW2,0,1,h0->h1,0.01,123,140,3000,30,0.9889653333333334,0.8914313972307139,0.1039411701404394,0.2508486323700397,0.2438236269430516,0.5386617040103587,0.12082818185208,0.12082818185208,0.4193739592051255,0.1174965751007938,0.6066666666666667,False
VIRCHOW2,0,1,h0->h1,0.01,456,140,3000,30,0.9888342222222222,0.8515600494073523,0.1100376279772845,0.245143236821955,0.2425708029293371,0.6558069504626044,0.1471152327779484,0.1471182408417049,1.2407142495379275,0.179922770199576,0.6446666666666667,False
VIRCHOW2,0,1,h0->h1,0.05,42,700,3000,150,0.9945168888888888,0.937760752331964,0.0550900153341554,0.1393816135320932,0.1372892259062,0.8985775747788023,0.078382681547205,0.0783826815472051,0.1791892957024023,0.0622594682774039,0.562,False
VIRCHOW2,0,1,h0->h1,0.05,123,700,3000,150,0.994207111111111,0.9384350730927364,0.0561799065243698,0.1427779210998416,0.1397558053511532,0.8871069592291989,0.0809421591419673,0.0809421591419672,0.875994675109514,0.0806635266023829,0.5613333333333334,False
VIRCHOW2,0,1,h0->h1,0.05,456,700,3000,150,0.9946115555555556,0.9458459618470316,0.0516284555945374,0.1358574402711105,0.1321676408586229,0.8630328930307587,0.0689456300376576,0.0690589721333794,1.202533054273061,0.0769491463016394,0.5533333333333333,False
VIRCHOW2,0,1,h0->h1,0.1,42,1400,3000,300,0.9957435555555556,0.9616102550692546,0.0365256623186967,0.0971667408273616,0.0965562338671185,0.9614960976008964,0.0496203260337168,0.0498013296817696,0.7727730260633205,0.0466552168908779,0.5383333333333333,False
VIRCHOW2,0,1,h0->h1,0.1,123,1400,3000,300,0.9956106666666666,0.9559146507638788,0.0402266590160951,0.101900758149648,0.1019310332420184,1.0076633450240629,0.0589635079521051,0.0589635079521051,0.9679566577584158,0.0581756807485169,0.544,False
VIRCHOW2,0,1,h0->h1,0.1,456,1400,3000,300,0.9952546666666668,0.95725551938106,0.0396598068818857,0.0998095249453129,0.0993364748762798,0.9811784122586696,0.0561850967576647,0.0561850967576647,1.1749548668848373,0.059158170172258,0.5426666666666666,False
VIRCHOW2,0,1,h0->h1,0.25,42,3500,3000,750,0.9959311111111112,0.9656261475332422,0.0274533105000361,0.0644889782962847,0.0640029185430167,1.1087480041540996,0.0388521004006622,0.0390586541199725,1.0444189750936266,0.0382615216386053,0.5343333333333333,False
VIRCHOW2,0,1,h0->h1,0.25,123,3500,3000,750,0.9961302222222224,0.9649570724137068,0.0291376725021866,0.0653266096676905,0.0667747653710385,1.1398910434721816,0.0430608854249294,0.0434922513454659,1.0865040824416252,0.0424354039915025,0.535,False
VIRCHOW2,0,1,h0->h1,0.25,456,3500,3000,750,0.9959608888888888,0.9622798167756008,0.0316929915239511,0.0704827203784653,0.0711127234843929,1.173344324556756,0.0483092425327417,0.0483092425327417,1.1696674297736775,0.0482617407450046,0.5376666666666666,False
VIRCHOW2,0,1,h0->h1,0.5,42,7000,3000,1500,0.9964182222222222,0.9693044658888093,0.0231720915938188,0.0476124594522676,0.0477081168302625,1.2056156749534068,0.0330503027252107,0.033214265567447,1.1804833687858332,0.0329185460443348,0.5306666666666666,False
VIRCHOW2,0,1,h0->h1,0.5,123,7000,3000,1500,0.9961813333333334,0.966295130736516,0.025179263987828,0.0501238503852034,0.0500329430505693,1.2719867413618229,0.0374785110372018,0.0375855886169396,1.31069649440598,0.0377747245135706,0.5336666666666666,False
VIRCHOW2,0,1,h0->h1,0.5,456,7000,3000,1500,0.9963551111111112,0.965960650511992,0.025886352621005,0.0522540875482643,0.0531210874475757,1.260855023213462,0.0388867862735131,0.0388867862735132,1.2157975333614817,0.0385249779864464,0.534,False
VIRCHOW2,0,1,h0->h1,1.0,42,14000,3000,3000,0.9965337777777776,0.9706414052268976,0.0208364839875119,0.0351628846325973,0.0359925959813121,1.3209424537557704,0.0293061673735725,0.0295764069737064,1.3209424537557704,0.0293061673735725,0.5293333333333333,False
VIRCHOW2,0,1,h0->h1,1.0,123,14000,3000,3000,0.9965337777777776,0.9706414052268976,0.0208364839875119,0.0351628846325973,0.0359925959813121,1.3209424537557704,0.0293061673735725,0.0295764069737064,1.3209424537557704,0.0293061673735725,0.5293333333333333,False
VIRCHOW2,0,1,h0->h1,1.0,456,14000,3000,3000,0.9965337777777776,0.9706414052268976,0.0208364839875119,0.0351628846325973,0.0359925959813121,1.3209424537557704,0.0293061673735725,0.0295764069737064,1.3209424537557704,0.0293061673735725,0.5293333333333333,False
VIRCHOW2,0,2,h0->h2,0.01,42,140,3000,30,0.9917324444444444,0.9505463073685112,0.0787178536744933,0.2281839497836991,0.2121485919080457,0.5276615184162803,0.0517291265017257,0.0517291265017257,0.1348647355256538,0.0497167350988985,0.5493333333333333,False
VIRCHOW2,0,2,h0->h2,0.01,123,140,3000,30,0.9927320000000002,0.934392309886097,0.0805203615077975,0.2180308662077885,0.2126411775377874,0.5386617040103587,0.0676841441246247,0.0681276073856064,0.4193739592051255,0.0668110800562371,0.5646666666666667,False
VIRCHOW2,0,2,h0->h2,0.01,456,140,3000,30,0.9869786666666668,0.9150625823145973,0.0892075901053042,0.2054784754691597,0.2032485898922958,0.6558069504626044,0.0873173624792497,0.0875282231688983,1.2407142495379275,0.1290863459897032,0.5843333333333334,False
VIRCHOW2,0,2,h0->h2,0.05,42,700,3000,150,0.9947657777777776,0.9626145596707232,0.0362794191339031,0.1118957278485728,0.1055211665608922,0.8985775747788023,0.0440736940257949,0.0441391590516411,0.1791892957024023,0.0369776135180453,0.5373333333333333,False
VIRCHOW2,0,2,h0->h2,0.05,123,700,3000,150,0.9960226666666666,0.957928122534677,0.0365858050538192,0.1128612272352156,0.1066142686343496,0.8871069592291989,0.0455723308951653,0.0457897058393524,0.875994675109514,0.045460388228839,0.5413333333333333,False
VIRCHOW2,0,2,h0->h2,0.05,456,700,3000,150,0.99422,0.9599358974358976,0.038018411816964,0.1157496509509068,0.1068902013867373,0.8630328930307587,0.0447203841016878,0.0447719595252961,1.202533054273061,0.051231815870736,0.54,False
VIRCHOW2,0,2,h0->h2,0.1,42,1400,3000,300,0.9959382222222224,0.977658025287336,0.0240473732894417,0.0777781368170844,0.0722018522249734,0.9614960976008964,0.0276322351500758,0.0276770062547869,0.7727730260633205,0.0261490866275185,0.5196666666666667,False
VIRCHOW2,0,2,h0->h2,0.1,123,1400,3000,300,0.9967142222222224,0.9709788435769676,0.0257657464460378,0.0772874612040758,0.0740057810267757,1.0076633450240629,0.0339039706628196,0.0347744490714115,0.9679566577584158,0.0335325038817504,0.527,False
VIRCHOW2,0,2,h0->h2,0.1,456,1400,3000,300,0.9954115555555556,0.9693057084709572,0.0277939133580168,0.0809952130421732,0.0774528018814,0.9811784122586696,0.0356291087976554,0.0356699710613234,1.1749548668848373,0.0370824043830203,0.53,False
VIRCHOW2,0,2,h0->h2,0.25,42,3500,3000,750,0.9965288888888888,0.9793266351631262,0.0196518896334507,0.0490788610592676,0.0498912070484883,1.1087480041540996,0.0260323135520434,0.02605428392694,1.0444189750936266,0.0255393032105528,0.518,False
VIRCHOW2,0,2,h0->h2,0.25,123,3500,3000,750,0.9971044444444443,0.9769904868446164,0.0193472121190385,0.0475502666350889,0.0477492054537854,1.1398910434721816,0.02640000480564,0.0266040964189592,1.0865040824416252,0.0260361451559741,0.5203333333333333,False
VIRCHOW2,0,2,h0->h2,0.25,456,3500,3000,750,0.9964573333333332,0.9756552381534664,0.0211148741577708,0.0495881601742604,0.0504231689269011,1.173344324556756,0.0295446280201732,0.0295794562659961,1.1696674297736775,0.0295190946671933,0.5216666666666666,False
VIRCHOW2,0,2,h0->h2,0.5,42,7000,3000,1500,0.9974084444444444,0.9803276480236122,0.0169930984568606,0.0374977844525774,0.037774842332777,1.2056156749534068,0.023229873513886,0.0232451387131696,1.1804833687858332,0.023061608020891,0.517,False
VIRCHOW2,0,2,h0->h2,0.5,123,7000,3000,1500,0.997264,0.9789929392934849,0.0176582396991226,0.0359791480676419,0.0366805092371903,1.2719867413618229,0.0251419789086178,0.0252520719408601,1.31069649440598,0.0252896729130812,0.5183333333333333,False
VIRCHOW2,0,2,h0->h2,0.5,456,7000,3000,1500,0.9973017777777776,0.9766566964823642,0.018927661764197,0.0399703394691988,0.0402461835395468,1.260855023213462,0.0275174973916435,0.0276834158784633,1.2157975333614817,0.0271734492512099,0.5206666666666667,False
VIRCHOW2,0,2,h0->h2,1.0,42,14000,3000,3000,0.9975768888888888,0.9783255088420252,0.0172059555903729,0.0295362839762038,0.0318053311838209,1.3209424537557704,0.024491021486024,0.0246812799263176,1.3209424537557704,0.024491021486024,0.519,False
VIRCHOW2,0,2,h0->h2,1.0,123,14000,3000,3000,0.9975768888888888,0.9783255088420252,0.0172059555903729,0.0295362839762038,0.0318053311838209,1.3209424537557704,0.024491021486024,0.0246812799263176,1.3209424537557704,0.024491021486024,0.519,False
VIRCHOW2,0,2,h0->h2,1.0,456,14000,3000,3000,0.9975768888888888,0.9783255088420252,0.0172059555903729,0.0295362839762038,0.0318053311838209,1.3209424537557704,0.024491021486024,0.0246812799263176,1.3209424537557704,0.024491021486024,0.519,False
VIRCHOW2,0,3,h0->h3,0.01,42,140,3000,30,0.9954333333333334,0.9592681623931624,0.0678885921827969,0.2103323417720888,0.2001804011570687,0.5276615184162803,0.0382307364375308,0.0399806054862299,0.1348647355256538,0.0396447801402477,0.54,False
VIRCHOW2,0,3,h0->h3,0.01,123,140,3000,30,0.9920275555555556,0.9552493014660864,0.0708694692298537,0.2098910344378599,0.2003623114053024,0.5386617040103587,0.0430141657258814,0.0439040359279106,0.4193739592051255,0.0440406647485503,0.5433333333333333,False
VIRCHOW2,0,3,h0->h3,0.01,456,140,3000,30,0.9923035555555556,0.9492063492063492,0.0704616061514388,0.1981158840546293,0.1904123929303901,0.6558069504626044,0.0526005724107067,0.0541515162172303,1.2407142495379275,0.1114164527461516,0.55,False
VIRCHOW2,0,3,h0->h3,0.05,42,700,3000,150,0.9963684444444444,0.9646257740614818,0.0317209951161304,0.0979618039527984,0.0937513249527663,0.8985775747788023,0.0344845860330285,0.0347743824424369,0.1791892957024023,0.0344586407065093,0.534,False
