model,dataset,fraction,seed,n_train,n_classes,auroc,f1_macro,f1_binary,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate,forced_classes
UNI,CRC,1.0,123,70000,9,0.9999219330690908,0.9948402491051612,,,0.010392303586176,0.0099608754824488,0.6578746139383109,0.0008462966558535,0.000626201012274,0.142,False,0
UNI,CRC,1.0,456,70000,9,0.9999219330690908,0.9948402491051612,,,0.010392303586176,0.0099608754824488,0.6578746139383109,0.0008462966558535,0.000626201012274,0.142,False,0
UNI,LungHist700,0.01,42,7,7,0.6680259617412434,0.3199271627843056,,,0.2129036097808011,0.2424786478348934,0.1454175282268426,0.1068054490487016,0.1703167915145401,0.2761904761904762,False,6
UNI,LungHist700,0.01,123,7,7,0.7002336335149476,0.3106250558134538,,,0.181161012771721,0.2113343709963591,0.1000052749944835,0.0727815191932618,0.162637053288369,0.219047619047619,False,6
UNI,LungHist700,0.01,456,7,7,0.6688052536677555,0.3915721025228665,,,0.2441709110956362,0.2530752157294466,0.1220117609023115,0.06943052126486,0.1300071821610358,0.2666666666666666,False,6
UNI,LungHist700,0.05,42,22,7,0.7631658263843945,0.1631551405987496,,,0.0779557425065535,0.1551866234736709,0.4456613252726919,0.1896875637927834,0.2031448953076586,0.8952380952380953,False,0
UNI,LungHist700,0.05,123,22,7,0.8101947013240147,0.204836022866536,,,0.1638484801367132,0.1873411920094655,0.4106827764872916,0.2020385336991557,0.1966799365107872,0.7904761904761904,False,0
UNI,LungHist700,0.05,456,22,7,0.8599099310484446,0.1275856054181177,,,0.1659399666380599,0.1780829147296442,0.2983754784131722,0.2471593223706933,0.2411639833526147,0.923809523809524,False,0
UNI,LungHist700,0.1,42,45,7,0.8497558516949673,0.3221169634962738,,,0.1431486705630349,0.1833062261446197,0.3517825032826697,0.1839991069989001,0.1793071938794077,0.638095238095238,False,0
UNI,LungHist700,0.1,123,45,7,0.8670866520038755,0.3502531024710983,,,0.1727495855297332,0.2168924389371947,0.3467389390596626,0.1157233565673707,0.1457762574045457,0.5619047619047619,False,0
UNI,LungHist700,0.1,456,45,7,0.8880506457967015,0.3713026923783974,,,0.202680700265715,0.2246126376248881,0.2541364437269534,0.1676617564950899,0.1879701206938945,0.4761904761904761,False,0
UNI,LungHist700,0.25,42,118,7,0.9100480885634414,0.5286520403774869,,,0.2778714368224667,0.3071596409244024,0.3287310510767761,0.1304597740993271,0.1487723808006222,0.4,False,0
UNI,LungHist700,0.25,123,118,7,0.9288750309438883,0.5458589969563142,,,0.2855380797193932,0.3115209700319434,0.3082720791988156,0.1524476676531338,0.1451581420986946,0.3619047619047619,False,0
UNI,LungHist700,0.25,456,118,7,0.9412733275504128,0.534679398946845,,,0.2889488420030299,0.2994121682404881,0.2599644346045033,0.1448729312336332,0.1159186084409588,0.2952380952380952,False,0
UNI,LungHist700,0.5,42,240,7,0.9381056738060222,0.5760470118750823,,,0.2532683633332348,0.2532683633332349,0.3778239451951858,0.0938194529722564,0.1109820218296307,0.2952380952380952,False,0
UNI,LungHist700,0.5,123,240,7,0.943984578124112,0.6851102033830445,,,0.3460075374219498,0.3425234745788243,0.3375840742242803,0.1374576030904606,0.1569530541338789,0.2952380952380952,False,0
UNI,LungHist700,0.5,456,240,7,0.9521234381850098,0.6704481733604261,,,0.3331324056603683,0.3275414998158281,0.3528713674649517,0.0797394599933612,0.117725266486201,0.2666666666666666,False,0
UNI,LungHist700,1.0,42,483,7,0.9634073153799294,0.7534841628959276,,,0.3125866344121607,0.3125866344121607,0.422474222773102,0.1217773263766061,0.0992538897317972,0.238095238095238,False,0
UNI,LungHist700,1.0,123,483,7,0.9634073153799294,0.7534841628959276,,,0.3125866344121607,0.3125866344121607,0.422474222773102,0.1217773263766061,0.0992538897317972,0.238095238095238,False,0
UNI,LungHist700,1.0,456,483,7,0.9634073153799294,0.7534841628959276,,,0.3125866344121607,0.3125866344121607,0.422474222773102,0.1217773263766061,0.0992538897317972,0.238095238095238,False,0
UNI,MHIST,0.01,42,18,2,0.7426706284891049,0.3870765370138017,0.0,0.228135342657691,0.1336142312789968,0.1857785882962342,2.0864933110037587,0.1081071894164105,0.1838329640753322,1.0,True,0
UNI,MHIST,0.01,123,18,2,0.6134206735098146,0.3870765370138017,0.0,0.2366940116913881,0.0897128999181361,0.1092221520170906,2.34346070691579,0.0743304076741247,0.0927408514721098,1.0,True,0
UNI,MHIST,0.01,456,18,2,0.722262740860796,0.3870765370138017,0.0,0.2303714586002772,0.138656602507147,0.1464033632575563,2.262456740401722,0.1075857261231694,0.1386815441622709,1.0,True,0
UNI,MHIST,0.05,42,92,2,0.8069286871961102,0.3870765370138017,0.0,0.2046521748829338,0.1655875441092864,0.1686829636590671,1.7338365923282095,0.1737803579994385,0.1694936717229077,1.0,True,0
UNI,MHIST,0.05,123,92,2,0.7631010264721771,0.3870765370138017,0.0,0.2079350681495047,0.1350698346757744,0.1416635255331678,1.737931678180565,0.1339284610005451,0.1454597247036803,1.0,True,0
UNI,MHIST,0.05,456,92,2,0.7436115613182064,0.3870765370138017,0.0,0.2173600974236094,0.114372215272157,0.1201711418470604,1.9110545463198851,0.1087234853991429,0.1209872386204764,1.0,True,0
UNI,MHIST,0.1,42,184,2,0.8117639113992436,0.5224156848501358,0.2574712643678161,0.1893167777830227,0.1462236425002273,0.1442343160173651,1.5907360609625212,0.1409546398981298,0.1448819682323384,0.9232343909928352,False,0
UNI,MHIST,0.1,123,184,2,0.8194084278768233,0.395663141889557,0.0164835164835164,0.194982431673288,0.143925050317492,0.1574439288720427,1.5309006558119838,0.147455692277557,0.1595247792112436,0.9959058341862844,True,0
UNI,MHIST,0.1,456,184,2,0.8279128399063569,0.4136646918519658,0.048780487804878,0.194110745041135,0.1370367938983849,0.1488679683253769,1.5614999793253683,0.1404070904067469,0.1434142035555672,0.9907881269191402,True,0
UNI,MHIST,0.25,42,461,2,0.8464208535926527,0.6487686134049679,0.4877126654064272,0.1699883951945291,0.108525330153234,0.1172778551444953,1.461196553241426,0.0994403933433831,0.1051542095388117,0.827021494370522,False,0
UNI,MHIST,0.25,123,461,2,0.8456915180983253,0.6660138859444562,0.5132075471698113,0.1707110240714112,0.1121703814218891,0.1158676374807882,1.449681989451734,0.103618624622735,0.1016784433200041,0.8259979529170931,False,0
UNI,MHIST,0.25,456,461,2,0.8228435080136863,0.6620282691885766,0.5029013539651838,0.1770210136416576,0.0890232580744712,0.0932392727654214,1.4118546241935122,0.0983687580633727,0.1073487632740151,0.8393039918116684,False,0
UNI,MHIST,0.5,42,924,2,0.8728209976589231,0.7227846799484061,0.6138279932546374,0.1562439555200781,0.1129548178192133,0.1106010264476046,1.409568330990958,0.0854914239392212,0.0876083595384478,0.7615148413510747,False,0
UNI,MHIST,0.5,123,924,2,0.8695930127858814,0.7378370265087699,0.6380165289256199,0.1547711077322122,0.096197017738281,0.1004158320184549,1.388340838737629,0.0787934395918786,0.0823880413747614,0.7492323439099283,False,0
UNI,MHIST,0.5,456,924,2,0.8660813974428239,0.716454007596664,0.5971731448763251,0.1588820493512477,0.0984129367936595,0.1007291856603903,1.39266008547626,0.097022236207362,0.094636937477389,0.789150460593654,False,0
UNI,MHIST,1.0,42,1849,2,0.8856428957320367,0.7731453110936632,0.6930379746835443,0.1421376406020449,0.0802746194612482,0.0825707230517799,1.3695925677556275,0.0613432249894991,0.0624570101712885,0.721596724667349,False,0
UNI,MHIST,1.0,123,1849,2,0.8856428957320367,0.7731453110936632,0.6930379746835443,0.1421376406020449,0.0802746194612482,0.0825707230517799,1.3695925677556275,0.0613432249894991,0.0624570101712885,0.721596724667349,False,0
UNI,MHIST,1.0,456,1849,2,0.8856428957320367,0.7731453110936632,0.6930379746835443,0.1421376406020449,0.0802746194612482,0.0825707230517799,1.3695925677556275,0.0613432249894991,0.0624570101712885,0.721596724667349,False,0
UNI,PCam,0.01,42,2620,2,0.9832883185935304,0.9370870886044133,0.9344836368266904,0.0527664728260832,0.0726837788007711,0.0717348990413186,1.3077635578699638,0.0346498679468054,0.036715392164657,0.541168212890625,False,0
UNI,PCam,0.01,123,2620,2,0.9817349504866176,0.934461104116635,0.9314349704047352,0.0557091662517423,0.0741467605663685,0.0729427382782723,1.39795016820424,0.0406284950875768,0.0441264615281492,0.54595947265625,False,0
UNI,PCam,0.01,456,2620,2,0.9816070314449988,0.935084244996196,0.9322136722117564,0.0553733316823857,0.0709839889693083,0.0704949369075556,1.3976759153121383,0.0380653754026757,0.0413249095902538,0.54400634765625,False,0
UNI,PCam,0.05,42,13106,2,0.9826982995577778,0.9371777768987324,0.9342214820982516,0.0492307243945009,0.0402764722740464,0.0420912999596184,1.8731826097794648,0.0412990906473979,0.0421330800617029,0.546844482421875,False,0
UNI,PCam,0.05,123,13106,2,0.984546196620031,0.9403752558431504,0.9377513886228692,0.0472030179334289,0.0417123862841958,0.0427739074705729,1.920001525908655,0.0398106159155897,0.041556968144671,0.543792724609375,False,0
UNI,PCam,0.05,456,13106,2,0.9835091240404064,0.9389657484268272,0.9362463268174268,0.0477395028315008,0.0385562894276187,0.0393749926208811,1.8958365069180116,0.0364679412565397,0.0383818053150736,0.544342041015625,False,0
UNI,PCam,0.1,42,26214,2,0.9820703645104464,0.937511867035449,0.9345465030596226,0.0494062443013271,0.0420339406267457,0.0420528304264367,2.1175555035946503,0.0410906834887982,0.0416669396355119,0.5472412109375,False,0
UNI,PCam,0.1,123,26214,2,0.9832012287410355,0.9399161183769572,0.9372665453500624,0.0470097062287039,0.0359969842008028,0.0361213606038817,2.1527812349541318,0.0354729649018945,0.0362446298345215,0.54388427734375,False,0
UNI,PCam,0.1,456,26214,2,0.9839599811063672,0.94019211677214,0.9375638406537284,0.0469762867551021,0.0377184438535404,0.0386987005951756,2.030144250509559,0.0374650601452625,0.0388173068594348,0.543731689453125,False,0
UNI,PCam,0.25,42,65536,2,0.9816193137293548,0.938471756511227,0.9356777493606138,0.049095015755449,0.0413700765462341,0.0414829214003624,2.3443895910257604,0.0388368639871789,0.0389982136294029,0.545196533203125,False,0
UNI,PCam,0.25,123,65536,2,0.9820080366670856,0.9392123541793388,0.9365261813537676,0.0482538248330446,0.038645757944313,0.0388069249294869,2.318907770985557,0.0360535967829433,0.0365827297963721,0.543975830078125,False,0
UNI,PCam,0.25,456,65536,2,0.9826448379069458,0.9400387497120996,0.9373982442138866,0.0476073947559646,0.0389085696544759,0.0390019543597745,2.3298539303648345,0.0363552049067006,0.0368296934489334,0.5438232421875,False,0
UNI,PCam,0.5,42,131072,2,0.9820470106613022,0.9400112220979304,0.9374042879019908,0.0484645411706923,0.0393942780512247,0.0399692877501544,2.569028991619506,0.0353237854531695,0.0358939203502369,0.543243408203125,False,0
UNI,PCam,0.5,123,131072,2,0.9829678243600704,0.9400745912407018,0.9374960137763888,0.0477405715412744,0.0386491814771486,0.0391579826005866,2.529175101873435,0.0345869562451556,0.0362623584674177,0.542816162109375,False,0
UNI,PCam,0.5,456,131072,2,0.9824461904908096,0.9399177330488688,0.9372865668783712,0.0482618160062135,0.039574484326416,0.0398348886425581,2.424941031885518,0.0363057920220069,0.0379853241154926,0.5435791015625,False,0
UNI,PCam,1.0,42,262144,2,0.9786119794547076,0.935063438483746,0.931966031084762,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,False,0
UNI,PCam,1.0,123,262144,2,0.9786119794547076,0.935063438483746,0.931966031084762,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,False,0
UNI,PCam,1.0,456,262144,2,0.9786119794547076,0.935063438483746,0.931966031084762,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,False,0
UNI,SPIDER-Breast,0.01,42,682,18,0.9863779811841494,0.7785978745686875,,,0.4351736726523617,0.4351736726523617,0.2982185191266352,0.0242226290891595,0.022663306681688,0.1238989529665946,False,0
UNI,SPIDER-Breast,0.01,123,682,18,0.9872867313666982,0.7696463753849089,,,0.427671333479756,0.427671333479756,0.2852733924186185,0.0340013473476695,0.0342192440466577,0.1242313445238491,False,0
UNI,SPIDER-Breast,0.01,456,682,18,0.9866706720329428,0.7516829073307179,,,0.4240469548485066,0.4240469548485064,0.2969355488901536,0.0360617574841984,0.0359574965424501,0.1235665614093402,False,0
UNI,SPIDER-Breast,0.05,42,3431,18,0.9924714532055128,0.8410251060578495,,,0.2224933078314982,0.2224933078314982,0.4316416699164118,0.0165760738845591,0.0156505160779261,0.1248961276383579,False,0
UNI,SPIDER-Breast,0.05,123,3431,18,0.9928574278406934,0.835293287715039,,,0.2230271642324503,0.2230271642324503,0.4177401119043381,0.0251734265240243,0.0223904763702535,0.1249792255276716,False,0
UNI,SPIDER-Breast,0.05,456,3431,18,0.9925231688015658,0.829971511007282,,,0.2120127396648103,0.2120127396648102,0.4185995313292141,0.0280800074596959,0.02781653276626,0.1249792255276716,False,0
UNI,SPIDER-Breast,0.1,42,6868,18,0.9935527857901628,0.8550553684631796,,,0.1530366302948354,0.1530366302948354,0.4859407900006227,0.0212701319551349,0.0194874480245143,0.1248130297490443,False,0
UNI,SPIDER-Breast,0.1,123,6868,18,0.9936435797871848,0.848562001415925,,,0.1489598360281818,0.1489598360281818,0.4775467625865602,0.0245027923048385,0.0238722819353153,0.1247299318597307,False,0
UNI,SPIDER-Breast,0.1,456,6868,18,0.9936729241595847,0.8464210689617351,,,0.1435274369378011,0.143527436937801,0.4824976791927224,0.0268555990840363,0.0259506729836403,0.1249792255276716,False,0
UNI,SPIDER-Breast,0.25,42,17176,18,0.9944466486532388,0.865566701268135,,,0.0863955845057024,0.0863955845057024,0.5479176655960385,0.0256420693555058,0.0250267269681607,0.1248130297490443,False,0
UNI,SPIDER-Breast,0.25,123,17176,18,0.9947120062782708,0.8652376220719085,,,0.087412041101645,0.0873791955271451,0.5378748763275428,0.026319013147889,0.0264431478162513,0.1248130297490443,False,0
UNI,SPIDER-Breast,0.25,456,17176,18,0.9944523341925808,0.8615877655417391,,,0.0847390214551162,0.0847390214551162,0.5513022678011967,0.0273083628141758,0.0263642986784253,0.1248130297490443,False,0
UNI,SPIDER-Breast,0.5,42,34361,18,0.9946661574920618,0.8695604830117639,,,0.0544281855431944,0.0544281855431944,0.5854812812631813,0.0299105538759962,0.0291502168976187,0.1248961276383579,False,0
UNI,SPIDER-Breast,0.5,123,34361,18,0.994885700395456,0.8704909235897833,,,0.0548258334730947,0.0548258334730948,0.5817719459340763,0.0287583999577882,0.0288026664230966,0.1248961276383579,False,0
UNI,SPIDER-Breast,0.5,456,34361,18,0.9948580581475,0.8692439644988519,,,0.0527359208631566,0.052360091376887,0.5920601828005378,0.0292163373928695,0.0292694960122163,0.1248130297490443,False,0
UNI,SPIDER-Breast,1.0,42,68730,18,0.9951334781789676,0.87549908067133,,,0.031406871739885,0.030044485651486,0.6252383301354084,0.0315934998632882,0.0313114312486467,0.1248130297490443,False,0
UNI,SPIDER-Breast,1.0,123,68730,18,0.9951334781789676,0.87549908067133,,,0.031406871739885,0.030044485651486,0.6252383301354084,0.0315934998632882,0.0313114312486467,0.1248130297490443,False,0
UNI,SPIDER-Breast,1.0,456,68730,18,0.9951334781789676,0.87549908067133,,,0.031406871739885,0.030044485651486,0.6252383301354084,0.0315934998632882,0.0313114312486467,0.1248130297490443,False,0
VIRCHOW2,BRACS,0.01,42,33,7,0.7918627116482531,0.3514129811807696,,,0.1790252507041868,0.1790252507041868,0.8561172542599602,0.1549174167957256,0.1549174167957256,0.4578947368421052,False,0
VIRCHOW2,BRACS,0.01,123,33,7,0.7712968455807996,0.2856446556808475,,,0.1344582390800457,0.1559478585565656,0.829492268070919,0.1071050133970363,0.1450022610622913,0.4052631578947368,False,0
VIRCHOW2,BRACS,0.01,456,33,7,0.812323907253837,0.3374414219358125,,,0.1614975759921395,0.1683424431415156,0.6983336112938172,0.0992562968947114,0.1283506641278885,0.4631578947368421,False,0
VIRCHOW2,BRACS,0.05,42,180,7,0.8712140708285891,0.4873996797221067,,,0.1734788875148,0.1753428854956343,0.607440332437385,0.0487162768301818,0.0607630944147504,0.2719298245614035,False,0
VIRCHOW2,BRACS,0.05,123,180,7,0.8670848429546263,0.4706204316483336,,,0.1537546190014082,0.1537546190014083,0.6388747183480924,0.0368655144930954,0.0438238231125188,0.2526315789473684,False,0
VIRCHOW2,BRACS,0.05,456,180,7,0.8804267556741826,0.4615367598690945,,,0.1476673730885026,0.1511908424611138,0.6169951374485617,0.0548816015070753,0.0759238261416113,0.2789473684210526,False,0
VIRCHOW2,BRACS,0.1,42,362,7,0.8858834754026549,0.543496603419034,,,0.133837809616748,0.1369894364006171,0.6885646532527202,0.0423440573896377,0.0643027774484488,0.2350877192982456,False,0
VIRCHOW2,BRACS,0.1,123,362,7,0.8778273847755302,0.5248997556383631,,,0.1223540954712556,0.1203140143573658,0.6344500543880794,0.0578099316529306,0.0848946495478297,0.2298245614035087,False,0
VIRCHOW2,BRACS,0.1,456,362,7,0.8841247771127237,0.5136621789666609,,,0.124516174056071,0.1308864896807756,0.674507122342503,0.0502663919396725,0.077776961455908,0.2385964912280701,False,0
VIRCHOW2,BRACS,0.25,42,912,7,0.8937825582091475,0.5596515768866543,,,0.0669743279524167,0.0815953829616189,0.7545515081349308,0.0706026712538348,0.0670925474435097,0.2035087719298245,False,0
VIRCHOW2,BRACS,0.25,123,912,7,0.8954894742051821,0.5754166876818997,,,0.0856560143026115,0.0955433313481398,0.7266298264981594,0.0575962638673325,0.0562677770009062,0.2,False,0
VIRCHOW2,BRACS,0.25,456,912,7,0.89052684083616,0.5614647109981512,,,0.0755166012081702,0.0817669728953323,0.7655852428521478,0.0440107204663946,0.0534375087410303,0.2140350877192982,False,0
VIRCHOW2,BRACS,0.5,42,1826,7,0.8995474587872349,0.5798356102293268,,,0.0476881899293411,0.0548689742194835,0.8222432612532103,0.0623329756604962,0.0530083744125285,0.1982456140350877,False,0
VIRCHOW2,BRACS,0.5,123,1826,7,0.9014768158069936,0.5890621665812397,,,0.0413626815003706,0.0530875816699847,0.8339557996966839,0.0444302927496928,0.0548347225426453,0.2,False,0
VIRCHOW2,BRACS,0.5,456,1826,7,0.8992838573251581,0.5768891018323804,,,0.046910521576469,0.0428296236176364,0.8197286983884957,0.0668366071848526,0.0660681263355985,0.2070175438596491,False,0
VIRCHOW2,BRACS,1.0,42,3657,7,0.9038447387617934,0.5959433733841857,,,0.0448590319687917,0.0527054560323588,0.8839693996946665,0.0496265600559441,0.055344295470518,0.1929824561403508,False,0
VIRCHOW2,BRACS,1.0,123,3657,7,0.9038447387617934,0.5959433733841857,,,0.0448590319687917,0.0527054560323588,0.8839693996946665,0.0496265600559441,0.055344295470518,0.1929824561403508,False,0
VIRCHOW2,BRACS,1.0,456,3657,7,0.9038447387617934,0.5959433733841857,,,0.0448590319687917,0.0527054560323588,0.8839693996946665,0.0496265600559441,0.055344295470518,0.1929824561403508,False,0
VIRCHOW2,CRC,0.01,42,696,9,0.9990734796722108,0.9811206877131492,,,0.1813119884327418,0.1813119884327419,0.4046270535441346,0.0036110126022311,0.0038852899084849,0.1439333333333333,False,0
VIRCHOW2,CRC,0.01,123,696,9,0.9992015195114,0.9815927744288624,,,0.1853612344065478,0.1853612344065477,0.3984715909681415,0.0036263733208199,0.0035160874948112,0.1419333333333333,False,0
VIRCHOW2,CRC,0.01,456,696,9,0.9988772861931398,0.9779977651820384,,,0.1807470453496123,0.1807470453496122,0.4151580267012631,0.0026172552684779,0.0027689145334763,0.1422666666666666,False,0
VIRCHOW2,CRC,0.05,42,3495,9,0.9994384327936552,0.9881141863004402,,,0.061662925680452,0.061662925680452,0.5593710144168348,0.0023988179867803,0.0025718056023419,0.1422666666666666,False,0
VIRCHOW2,CRC,0.05,123,3495,9,0.9995215952049552,0.9889384432541932,,,0.0637881057150225,0.0637881057150226,0.5533478633009288,0.0029392105982345,0.0038604757235033,0.1420666666666666,False,0
VIRCHOW2,CRC,0.05,456,3495,9,0.9995472062258194,0.9883721195921072,,,0.0648738452946341,0.0647720567829887,0.537801877461784,0.0033542634928167,0.0032697618956442,0.1412666666666666,False,0
VIRCHOW2,CRC,0.1,42,6996,9,0.9996174549263108,0.990227942392404,,,0.0396192692695607,0.0396192692695607,0.6043365447142615,0.0023578987958794,0.0018737277405776,0.1418,False,0
VIRCHOW2,CRC,0.1,123,6996,9,0.9996259059010916,0.9904070410070022,,,0.0402178845704912,0.0401172364460887,0.6051206152916611,0.0018698682457854,0.0026964910171883,0.1419333333333333,False,0
VIRCHOW2,CRC,0.1,456,6996,9,0.9996122215649896,0.9899591027137838,,,0.0401388893502515,0.0401388893502516,0.5983697855375277,0.0027341333412376,0.0032817011643504,0.1411333333333333,False,0
VIRCHOW2,CRC,0.25,42,17496,9,0.9997553436350182,0.9915175974877966,,,0.0200449446681115,0.0200139693255031,0.6788117491763029,0.000983587035003,0.0012010126741618,0.142,False,0
VIRCHOW2,CRC,0.25,123,17496,9,0.9997675537060662,0.9921260622567976,,,0.0217201547014459,0.0216028666822964,0.6513702921532438,0.0018443492171995,0.0014349264114925,0.1419333333333333,False,0
VIRCHOW2,CRC,0.25,456,17496,9,0.9998025898965944,0.99184284280951,,,0.021380234079424,0.0213230697857381,0.6554529246169568,0.0015996449498208,0.0012048817816148,0.1418,False,0
VIRCHOW2,CRC,0.5,42,34998,9,0.9998676506057094,0.9932502704569688,,,0.014151017001795,0.0138858196101167,0.687029134398147,0.0013417248311133,0.0010688081669688,0.1416,False,0
VIRCHOW2,CRC,0.5,123,34998,9,0.9998420299875485,0.9934490658172868,,,0.0142089079530374,0.0139666667230714,0.6875241322070268,0.0017595755510045,0.0010538709065199,0.1418,False,0
VIRCHOW2,CRC,0.5,456,34998,9,0.9998673029522716,0.9931848371475084,,,0.014028331047319,0.0138532520449826,0.68651064225803,0.0011655564637361,0.0010966235181125,0.1418,False,0
VIRCHOW2,CRC,1.0,42,70000,9,0.9999149146886968,0.9946173774385828,,,0.0093129870864725,0.009139775279877,0.7015331050941912,0.0016625312269614,0.0003716577666481,0.1420666666666666,False,0
VIRCHOW2,CRC,1.0,123,70000,9,0.9999149146886968,0.9946173774385828,,,0.0093129870864725,0.009139775279877,0.7015331050941912,0.0016625312269614,0.0003716577666481,0.1420666666666666,False,0
VIRCHOW2,CRC,1.0,456,70000,9,0.9999149146886968,0.9946173774385828,,,0.0093129870864725,0.009139775279877,0.7015331050941912,0.0016625312269614,0.0003716577666481,0.1420666666666666,False,0
VIRCHOW2,LungHist700,0.01,42,7,7,0.7908149641055713,0.3580368401038087,,,0.3137160875846399,0.3220930709161414,0.1043985536744635,0.1519051350341825,0.1342726409702618,0.4285714285714285,False,6
VIRCHOW2,LungHist700,0.01,123,7,7,0.8367585838962095,0.4246662950894643,,,0.3107900022027023,0.3107900022027025,0.1000052749944835,0.0935614220203075,0.1494355638382996,0.2857142857142857,False,6
VIRCHOW2,LungHist700,0.01,456,7,7,0.8036368718342134,0.3986497987523418,,,0.257873227723736,0.2787808536952606,0.1008971901289825,0.1379515904267311,0.1883948460513737,0.419047619047619,False,6
VIRCHOW2,LungHist700,0.05,42,22,7,0.8542094236094785,0.2696779411065125,,,0.128770239508691,0.1728121301942054,0.3125296036921779,0.1173552846103809,0.1698240392779423,0.5428571428571428,False,0
VIRCHOW2,LungHist700,0.05,123,22,7,0.8599190593880967,0.3870427005700878,,,0.2082370692134189,0.2256387813428042,0.352556090245264,0.1865181976733669,0.1590683626386047,0.5619047619047619,False,0
VIRCHOW2,LungHist700,0.05,456,22,7,0.9022966701076428,0.3075868322012349,,,0.1774173958322826,0.2303564748398796,0.2955239824114812,0.1036147217189947,0.1947663649212236,0.5619047619047619,False,0
VIRCHOW2,LungHist700,0.1,42,45,7,0.9064599974917747,0.4233715698912667,,,0.2335912377026302,0.2590218735288084,0.2676330892524318,0.1498814012815213,0.1305983702498814,0.3619047619047619,False,0
VIRCHOW2,LungHist700,0.1,123,45,7,0.9044301830749376,0.4209458422573177,,,0.2479742992338717,0.2594468202105857,0.2956969300240816,0.105525675908886,0.1626950992661673,0.3904761904761905,False,0
VIRCHOW2,LungHist700,0.1,456,45,7,0.9290894687952416,0.4757301752551841,,,0.2822272134417449,0.3071973977167467,0.255624288501957,0.1511612642866795,0.1436089125848012,0.2952380952380952,False,0
VIRCHOW2,LungHist700,0.25,42,118,7,0.943515617311685,0.5812584555595576,,,0.3077491554386395,0.2995175479453265,0.2869906154204212,0.1573465442104828,0.1594048524199219,0.2476190476190476,False,0
VIRCHOW2,LungHist700,0.25,123,118,7,0.9444724875657275,0.6215367965367965,,,0.3160698277917244,0.3257730971842336,0.2867831646644261,0.0922776383866295,0.1029833376241384,0.2285714285714285,False,0
VIRCHOW2,LungHist700,0.25,456,118,7,0.9590077885477276,0.72421828380475,,,0.3934038621957798,0.3934038621957798,0.3158710517344671,0.1126957658347126,0.127863095360184,0.2095238095238095,False,0
VIRCHOW2,LungHist700,0.5,42,240,7,0.9584494955138356,0.6612044309427362,,,0.2902819499238988,0.2902819499238989,0.3837127954640879,0.0864812198856138,0.1385720310729892,0.2095238095238095,False,0
VIRCHOW2,LungHist700,0.5,123,240,7,0.959727271126166,0.7189806815174583,,,0.312906329052018,0.3129063290520179,0.3669529380871401,0.0909546458391434,0.1256843832215593,0.2095238095238095,False,0
VIRCHOW2,LungHist700,0.5,456,240,7,0.9639420022598502,0.7281530682227546,,,0.3262344572906425,0.3262344572906425,0.3945603044292732,0.0969785395580809,0.0905710647897623,0.2,False,0
VIRCHOW2,LungHist700,1.0,42,483,7,0.9724456901692358,0.7597851791665485,,,0.2636798581562782,0.2608620048195073,0.457877167647527,0.1018564570548913,0.1013931591495624,0.2095238095238095,False,0
VIRCHOW2,LungHist700,1.0,123,483,7,0.9724456901692358,0.7597851791665485,,,0.2636798581562782,0.2608620048195073,0.457877167647527,0.1018564570548913,0.1013931591495624,0.2095238095238095,False,0
VIRCHOW2,LungHist700,1.0,456,483,7,0.9724456901692358,0.7597851791665485,,,0.2636798581562782,0.2608620048195073,0.457877167647527,0.1018564570548913,0.1013931591495624,0.2095238095238095,False,0
VIRCHOW2,MHIST,0.01,42,18,2,0.6177831802629209,0.3870765370138017,0.0,0.2348589342012337,0.1516629101739958,0.1500513803362928,2.310133527486641,0.0903064092315563,0.137568565375396,1.0,True,0
VIRCHOW2,MHIST,0.01,123,18,2,0.7003961822438322,0.3870765370138017,0.0,0.2353187992527051,0.1760146560984963,0.1776879991130852,2.3142148654723003,0.0919850736333025,0.1662539976769577,1.0,True,0
VIRCHOW2,MHIST,0.01,456,18,2,0.569201332613002,0.3870765370138017,0.0,0.2352461523696577,0.0885767071507093,0.1154788681576635,2.361291674185423,0.1022902994738799,0.1023004083795563,1.0,True,0
VIRCHOW2,MHIST,0.05,42,92,2,0.840941833243292,0.3870765370138017,0.0,0.2057058583265851,0.1727590217781283,0.203059242635568,1.5788891486990322,0.1970452121659134,0.2046150621546719,1.0,True,0
VIRCHOW2,MHIST,0.05,123,92,2,0.7838330632090761,0.3870765370138017,0.0,0.2085144190935459,0.1587345127198383,0.1672063154500779,1.6984066906463888,0.1610634129106829,0.1717625676579126,1.0,True,0
VIRCHOW2,MHIST,0.05,456,92,2,0.8388663785341257,0.3870765370138017,0.0,0.2083569420041298,0.1689133266799103,0.1944763510132975,1.7160269143013402,0.1849148880479792,0.1921203031958563,1.0,True,0
VIRCHOW2,MHIST,0.1,42,184,2,0.837358184764992,0.4473622297530673,0.1102362204724409,0.188178041715624,0.1516078347297282,0.1612851233224284,1.407369544518935,0.1485170803839804,0.1569706539585709,0.978505629477994,False,0
