model,dataset,fraction,mean,std,min,max
UNI,CRC,0.1,0.0020675963070576333,0.0003064144626544161,0.0017634799044585,0.0023762582540864
UNI,CRC,0.25,0.0016591526620623666,0.0002528777382070245,0.0014989447498068,0.001950673786648
UNI,CRC,0.5,0.0010696106326711999,0.0002423649181192232,0.0008393392724999,0.0013224854831064
UNI,CRC,1.0,0.0008462966558535002,0.0,0.0008462966558535,0.0008462966558535
UNI,LungHist700,0.01,0.0830058298356078,0.02067906435976338,0.06943052126486,0.1068054490487016
UNI,LungHist700,0.05,0.21296180662087746,0.030252920140065902,0.1896875637927834,0.2471593223706933
UNI,LungHist700,0.1,0.15579474002045357,0.03565128446850252,0.1157233565673707,0.1839991069989001
UNI,LungHist700,0.25,0.14259345766203138,0.011169774642136115,0.1304597740993271,0.1524476676531338
UNI,LungHist700,0.5,0.10367217201869273,0.030094070264760093,0.0797394599933612,0.1374576030904606
UNI,LungHist700,1.0,0.1217773263766061,0.0,0.1217773263766061,0.1217773263766061
UNI,MHIST,0.01,0.09667444107123487,0.019352257034514868,0.0743304076741247,0.1081071894164105
UNI,MHIST,0.05,0.13881076813304216,0.03280208621924522,0.1087234853991429,0.1737803579994385
UNI,MHIST,0.1,0.14293914086081125,0.003921017742431109,0.1404070904067469,0.147455692277557
UNI,MHIST,0.25,0.10047592534316359,0.0027738997124454,0.0983687580633727,0.103618624622735
UNI,MHIST,0.5,0.08710236657948726,0.009220553598067492,0.0787934395918786,0.097022236207362
UNI,MHIST,1.0,0.0613432249894991,0.0,0.0613432249894991,0.0613432249894991
UNI,PCam,0.01,0.03778124614568596,0.002999423727668408,0.0346498679468054,0.0406284950875768
UNI,PCam,0.05,0.039192549273175774,0.0024741677166364466,0.0364679412565397,0.0412990906473979
UNI,PCam,0.1,0.038009569511985065,0.0028481675456769194,0.0354729649018945,0.0410906834887982
UNI,PCam,0.25,0.037081888558940936,0.0015273165783060117,0.0360535967829433,0.0388368639871789
UNI,PCam,0.5,0.03540551124011066,0.0008623273364183531,0.0345869562451556,0.0363057920220069
UNI,PCam,1.0,0.0409745063302993,0.0,0.0409745063302993,0.0409745063302993
UNI,SPIDER-Breast,0.01,0.0314285779736758,0.006324997784772264,0.0242226290891595,0.0360617574841984
UNI,SPIDER-Breast,0.05,0.023276502622759765,0.005981961395786622,0.0165760738845591,0.0280800074596959
UNI,SPIDER-Breast,0.1,0.024209507781336567,0.0028042597277719897,0.0212701319551349,0.0268555990840363
UNI,SPIDER-Breast,0.25,0.026423148439190202,0.0008380134794693923,0.0256420693555058,0.0273083628141758
UNI,SPIDER-Breast,0.5,0.029295097075551297,0.0005801008347887584,0.0287583999577882,0.0299105538759962
UNI,SPIDER-Breast,1.0,0.0315934998632882,0.0,0.0315934998632882,0.0315934998632882
VIRCHOW2,BRACS,0.01,0.12042624236249111,0.030126921897554077,0.0992562968947114,0.1549174167957256
VIRCHOW2,BRACS,0.05,0.046821130943450834,0.009156338311400404,0.0368655144930954,0.0548816015070753
VIRCHOW2,BRACS,0.1,0.05014012699408027,0.007733710222743055,0.0423440573896377,0.0578099316529306
VIRCHOW2,BRACS,0.25,0.057403218529187304,0.013297026417486927,0.0440107204663946,0.0706026712538348
VIRCHOW2,BRACS,0.5,0.0578666251983472,0.011852086165729076,0.0444302927496928,0.0668366071848526
VIRCHOW2,BRACS,1.0,0.0496265600559441,0.0,0.0496265600559441,0.0496265600559441
VIRCHOW2,CRC,0.01,0.0032848803971762997,0.000578231331104652,0.0026172552684779,0.0036263733208199
VIRCHOW2,CRC,0.05,0.0028974306926104997,0.0004790910134168148,0.0023988179867803,0.0033542634928167
VIRCHOW2,CRC,0.1,0.002320633460967467,0.00043333597553610055,0.0018698682457854,0.0027341333412376
VIRCHOW2,CRC,0.25,0.0014758604006744334,0.0004435311088643582,0.000983587035003,0.0018443492171995
VIRCHOW2,CRC,0.5,0.0014222856152846335,0.00030509375439284375,0.0011655564637361,0.0017595755510045
VIRCHOW2,CRC,1.0,0.0016625312269614,0.0,0.0016625312269614,0.0016625312269614
VIRCHOW2,LungHist700,0.01,0.12780604916040703,0.030466312834856884,0.0935614220203075,0.1519051350341825
VIRCHOW2,LungHist700,0.05,0.1358294013342475,0.04443215415523511,0.1036147217189947,0.1865181976733669
VIRCHOW2,LungHist700,0.1,0.13552278049236227,0.0259861352430869,0.105525675908886,0.1511612642866795
VIRCHOW2,LungHist700,0.25,0.12077331614394164,0.03327800685929022,0.0922776383866295,0.1573465442104828
VIRCHOW2,LungHist700,0.5,0.09147146842761271,0.0052677091099884495,0.0864812198856138,0.0969785395580809
VIRCHOW2,LungHist700,1.0,0.10185645705489128,0.0,0.1018564570548913,0.1018564570548913
